# deMenocal.subtropical_eastern_North_Atlantic.2000
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SubTropicalEasternNorthAtlantic.deMenocal.2000-2.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SubTropicalEasternNorthAtlantic.deMenocal.2000.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2222171789808335::::P1_STUDY_ID:2561
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: marine sediment
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: deMenocal.subtropical_eastern_North_Atlantic.2000
#------------------
# Investigators
#     Investigators: deMenocal, P.
#------------------
# Description_Notes_and_Keywords
#     Description: HVM, BM, 20/4/2016 Atlantic0403deMenocal2000__ODP-108-658C_foram-assemb_aveFebAug August and February SST data averaged to give an annual mean SST. The deMenocal et al., (2000) data set was selected instead of Zhao et al., (1995) because it had higher resolution. Trends between the two cores were similar.;These are the original, not quality controlled data. O2kLR recommends only using the Quality controlled data.Assemblage not used, chronology is not QC'd
#------------------
# Publication
#     Authors: deMenocal, P.
#     Published_Date_or_Year: 2000
#     Published_Title: Coherent high- and low-latitude climate variability during the Holocene warm period
#     Journal_Name: Science
#     Volume: 288
#     Edition: 
#     Issue: 5474
#     Pages: 2198-2202
#     Report: 
#     DOI: 10.1126/science.288.5474.2198
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: McGregor, Helen V.;Evans, Michael N.;Goosse, Hugues;Leduc, Guillaume;Martrat, Belen;Addison, Jason A.;Mortyn, P. Graham;Oppo, Delia W.;Seidenkrantz, Marit-Solveig;Sicre, Marie-Alexandrine;Phipps, Steven J.;Selvaraj, Kandasamy;Thirumalai, Kaustubh;Filipsson, Helena L.;Ersek, Vasile
#     Published_Date_or_Year: 2015
#     Published_Title: Robust global ocean cooling trend for the pre-industrial Common Era
#     Journal_Name: Nature Geoscience
#     Volume: 8
#     Edition: 
#     Issue: 9
#     Pages: 671-677
#     Report: 
#     DOI: 10.1038/ngeo2510
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: subtropical eastern North Atlantic
#     Location: 
#     Country: 
#     Northernmost_Latitude: 20.75
#     Southernmost_Latitude: 20.75
#     Easternmost_Longitude: -18.5833
#     Westernmost_Longitude: -18.5833
#     Elevation: -2263
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: -21073.0
#     Most_Recent_Year: 1862.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , marine sediment, ,,N,   
##temperature	inferred sea-surface temperature, Planktonic foraminiferal assemblage census counts, ,degC, 1 2 3 4 5 6 7 8 9 10 11 12, marine sediment, ,Planktonic foraminiferal assemblage census counts, N,  All O2K-LR records have been quality-controlled according to protocols published in Nature Geoscience supplement. Originally presented as Aug & Feb SST data; which were averaged together to generate an annual SST record (used here); climateInterpretation_seasonality changed - was originally Annual; Warm and cold season SST estimates were calculated from the census count data using the F139 transfer function derived from faunal analysis of 191 Atlantic core tops (15; 16). Standard errors of estimate for the F139- derived warm and cold season SSTs are 1.6° and 1.3°C; respectively.;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           temperature	
1862.0	21.3	
1764.0	19.7	
1666.0	18.6	
1568.0	17.8	
1470.0	21.1	
1435.0	19.7	
1400.0	22.0	
1365.0	20.15	
1330.0	21.65	
1294.0	21.15	
1257.0	21.8	
1220.0	18.95	
1184.0	18.25	
1147.0	20.25	
1110.0	20.3	
1064.0	20.05	
1017.0	20.35	
970.0	21.35	
924.0	21.7	
877.0	21.8	
830.0	21.95	
784.0	20.8	
737.0	21.45	
690.0	21.35	
644.0	21.8	
597.0	21.25	
550.0	21.3	
435.0	20.75	
320.0	21.8	
205.0	19.35	
90.0	19.8	
-25.0	19.1	
-140.0	20.45	
-320.0	20.65	
-501.0	20.95	
-682.0	21.05	
-863.0	20.6	
-1044.0	19.35	
-1225.0	20.5	
-1405.0	19.8	
-1586.0	21.15	
-1767.0	20.75	
-1948.0	21.75	
-2129.0	21.85	
-2310.0	21.8	
-2371.0	20.95	
-2433.0	21.45	
-2495.0	20.9	
-2557.0	21.05	
-2618.0	20.35	
-2680.0	20.2	
-2742.0	20.7	
-2804.0	20.95	
-2927.0	20.9	
-2989.0	20.8	
-3051.0	21.4	
-3112.0	21.0	
-3174.0	21.3	
-3236.0	20.9	
-3298.0	20.3	
-3360.0	19.85	
-3484.0	21.1	
-3609.0	19.8	
-3733.0	19.8	
-3858.0	17.85	
-4107.0	17.9	
-4232.0	17.7	
-4356.0	17.2	
-4481.0	18.7	
-4605.0	18.0	
-4730.0	18.6	
-4854.0	18.3	
-4979.0	18.3	
-5104.0	17.05	
-5290.0	17.8	
-5415.0	16.95	
-5540.0	17.55	
-5580.0	16.25	
-5660.0	16.5	
-5700.0	16.55	
-5740.0	16.95	
-5780.0	17.0	
-5860.0	17.3	
-5900.0	16.7	
-5940.0	17.2	
-5980.0	15.95	
-6020.0	16.35	
-6060.0	15.7	
-6261.0	17.45	
-6663.0	17.6	
-6864.0	17.35	
-7065.0	17.75	
-7467.0	19.0	
-7870.0	18.3	
-8087.0	17.95	
-8195.0	18.2	
-8304.0	16.95	
-8412.0	17.2	
-8521.0	17.85	
-8738.0	17.85	
-8955.0	18.3	
-9064.0	18.05	
-9172.0	19.1	
-9281.0	17.65	
-9390.0	18.2	
-9456.0	17.8	
-9523.0	18.0	
-9656.0	17.75	
-9789.0	17.5	
-9922.0	17.15	
-10055.0	17.55	
-10188.0	18.05	
-10321.0	17.0	
-10388.0	17.2	
-10454.0	16.6	
-10587.0	17.35	
-10720.0	17.3	
-10853.0	17.05	
-10986.0	16.95	
-11040.0	16.85	
-11080.0	18.3	
-11120.0	17.65	
-11160.0	17.0	
-11240.0	17.3	
-11280.0	18.15	
-11320.0	18.9	
-11404.0	18.25	
-11488.0	17.95	
-11656.0	17.75	
-11909.0	17.4	
-12077.0	18.55	
-12196.0	17.55	
-12298.0	17.75	
-12349.0	16.95	
-12400.0	16.15	
-12850.0	17.85	
-15470.0	14.8	
-15806.0	14.95	
-16142.0	14.95	
-16479.0	14.65	
-16815.0	15.15	
-17151.0	14.95	
-17320.0	15.3	
-17416.0	14.65	
-17608.0	14.65	
-17801.0	15.3	
-17993.0	14.85	
-18186.0	14.35	
-18378.0	13.6	
-18571.0	14.35	
-18763.0	15.2	
-18955.0	16.7	
-19148.0	16.75	
-19340.0	16.1	
-19533.0	15.5	
-19725.0	15.85	
-19918.0	15.6	
-20110.0	14.9	
-20303.0	16.85	
-20495.0	15.35	
-20688.0	15.6	
-20880.0	16.95	
-21073.0	17.25	
