# Vinther.Crete.2010
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Crete.Vinther.2010.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Crete.Vinther.2010.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://doi.pangaea.de/10.1594/PANGAEA.786356
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Vinther.Crete.2010
#------------------
# Investigators
#     Investigators: Vinther, B.M.;Jones, P.D.;Briffa, K.R.;Clausen, H.B.;Andersen, K.K.;Dahl-Jensen, D.;Johnsen, S.J.
#------------------
# Description_Notes_and_Keywords
#     Description: Low frequency
#------------------
# Publication
#     Authors: Vinther, B.M.;Jones, P.D.;Briffa, K.R.;Clausen, H.B.;Andersen, K.K.;Dahl-Jensen, D.;Johnsen, S.J.
#     Published_Date_or_Year: 2010
#     Published_Title: Climatic signals in multiple highly resolved stable isotope records from Greenland
#     Journal_Name: Quaternary Science Reviews
#     Volume: 29
#     Edition: 
#     Issue: 
#     Pages: 522-538
#     Report: 
#     DOI: 10.1016/j.quascirev.2009.11.002
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Crete
#     Location: 
#     Country: 
#     Northernmost_Latitude: 71.12
#     Southernmost_Latitude: 71.12
#     Easternmost_Longitude: -37.32
#     Westernmost_Longitude: -37.32
#     Elevation: 3172
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 553.0
#     Most_Recent_Year: 1973.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,,,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, ,,, ; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
553.0	-33.58	
554.0	-38.61	
555.0	-34.39	
556.0	-35.66	
557.0	-36.22	
558.0	-36.8	
559.0	-35.51	
560.0	-36.81	
561.0	-35.6	
562.0	-36.22	
563.0	-38.08	
564.0	-37.97	
565.0	-37.3	
566.0	-34.7	
567.0	-37.15	
568.0	-35.56	
569.0	-36.3	
570.0	-34.63	
571.0	-38.88	
572.0	-37.39	
573.0	-37.24	
574.0	-34.72	
575.0	-40.36	
576.0	-41.43	
577.0	-37.13	
578.0	-35.43	
579.0	-35.46	
580.0	-40.26	
581.0	-37.16	
582.0	-37.26	
583.0	-36.79	
584.0	-34.96	
585.0	-37.5	
586.0	-38.39	
587.0	-37.88	
588.0	-39.18	
589.0	-38.07	
590.0	-37.44	
591.0	-38.56	
592.0	-34.24	
593.0	-35.6	
594.0	-34.41	
595.0	-34.88	
596.0	-34.8	
597.0	-33.76	
598.0	-35.99	
599.0	-32.63	
600.0	-34.09	
601.0	-35.03	
602.0	-37.3	
603.0	-37.71	
604.0	-38.05	
605.0	-37.52	
606.0	-39.05	
607.0	-33.26	
608.0	-37.53	
609.0	-36.85	
610.0	-37.64	
611.0	-38.57	
612.0	-39.35	
613.0	-35.83	
614.0	-35.95	
615.0	-37.94	
616.0	-35.62	
617.0	-35.93	
618.0	-38.04	
619.0	-38.51	
620.0	-38.56	
621.0	-37.41	
622.0	-37.21	
623.0	-35.64	
624.0	-36.75	
625.0	-35.04	
626.0	-36.32	
627.0	-38.68	
628.0	-39.17	
629.0	-37.59	
630.0	-36.11	
631.0	-35.67	
632.0	-35.09	
633.0	-39.29	
634.0	-36.51	
635.0	-35.0	
636.0	-33.48	
637.0	-38.77	
638.0	-38.73	
639.0	-36.01	
640.0	-34.53	
641.0	-36.76	
642.0	-36.9	
643.0	-37.73	
644.0	-37.44	
645.0	-35.0	
646.0	-36.47	
647.0	-37.67	
648.0	-35.38	
649.0	-38.86	
650.0	-36.76	
651.0	-36.35	
652.0	-35.4	
653.0	-36.88	
654.0	-36.92	
655.0	-37.87	
656.0	-35.97	
657.0	-34.73	
658.0	-35.84	
659.0	-35.92	
660.0	-36.82	
661.0	-36.37	
662.0	-36.35	
663.0	-35.79	
664.0	-39.1	
665.0	-36.52	
666.0	-37.13	
667.0	-35.42	
668.0	-38.03	
669.0	-37.48	
670.0	-32.98	
671.0	-35.74	
672.0	-38.23	
673.0	-35.64	
674.0	-35.29	
675.0	-37.88	
676.0	-33.22	
677.0	-36.84	
678.0	-39.66	
679.0	-38.75	
680.0	-39.25	
681.0	-37.6	
682.0	-38.01	
683.0	-37.38	
684.0	-40.28	
685.0	-37.09	
686.0	-35.47	
687.0	-38.35	
688.0	-34.97	
689.0	-37.14	
690.0	-36.67	
691.0	-39.49	
692.0	-36.02	
693.0	-38.55	
694.0	-33.57	
695.0	-35.59	
696.0	-37.55	
697.0	-38.39	
698.0	-34.27	
699.0	-35.16	
700.0	-37.42	
701.0	-36.06	
702.0	-39.78	
703.0	-36.35	
704.0	-36.62	
705.0	-37.21	
706.0	-39.32	
707.0	-37.12	
708.0	-38.05	
709.0	-39.53	
710.0	-35.01	
711.0	-35.78	
712.0	-35.67	
713.0	-37.29	
714.0	-36.53	
715.0	-37.76	
716.0	-37.19	
717.0	-36.4	
718.0	-35.5	
719.0	-36.67	
720.0	-38.74	
721.0	-37.78	
722.0	-35.88	
723.0	-36.42	
724.0	-37.17	
725.0	-34.14	
726.0	-37.6	
727.0	-35.0	
728.0	-35.09	
729.0	-36.65	
730.0	-38.28	
731.0	-34.43	
732.0	-37.22	
733.0	-37.01	
734.0	-37.99	
735.0	-34.9	
736.0	-35.36	
737.0	-37.73	
738.0	-36.23	
739.0	-36.03	
740.0	-37.82	
741.0	-32.45	
742.0	-38.13	
743.0	-38.32	
744.0	-40.17	
745.0	-35.08	
746.0	-38.25	
747.0	-35.69	
748.0	-37.63	
749.0	-36.6	
750.0	-38.1	
751.0	-33.66	
752.0	-38.59	
753.0	-38.42	
754.0	-33.67	
755.0	-33.93	
756.0	-38.85	
757.0	-35.6	
758.0	-34.61	
759.0	-37.18	
760.0	-35.68	
761.0	-35.85	
762.0	-36.47	
763.0	-33.31	
764.0	-33.24	
765.0	-36.21	
766.0	-34.98	
767.0	-34.27	
768.0	-36.5	
769.0	-37.17	
770.0	-36.1	
771.0	-35.34	
772.0	-36.32	
773.0	-33.44	
774.0	-37.94	
775.0	-34.96	
776.0	-37.97	
777.0	-36.02	
778.0	-35.06	
779.0	-37.32	
780.0	-37.62	
781.0	-36.7	
782.0	-35.34	
783.0	-37.37	
784.0	-33.18	
785.0	-35.66	
786.0	-37.58	
787.0	-33.86	
788.0	-38.63	
789.0	-34.42	
790.0	-35.57	
791.0	-36.22	
792.0	-35.67	
793.0	-33.96	
794.0	-37.9	
795.0	-36.04	
796.0	-35.61	
797.0	-36.6	
798.0	-34.85	
799.0	-35.95	
800.0	-37.35	
801.0	-37.09	
802.0	-36.89	
803.0	-37.99	
804.0	-38.05	
805.0	-34.89	
806.0	-38.21	
807.0	-36.24	
808.0	-35.73	
809.0	-36.05	
810.0	-35.73	
811.0	-36.66	
812.0	-37.96	
813.0	-35.69	
814.0	-37.06	
815.0	-36.43	
816.0	-36.18	
817.0	-33.74	
818.0	-35.56	
819.0	-37.17	
820.0	-36.68	
821.0	-37.79	
822.0	-36.67	
823.0	-36.14	
824.0	-37.12	
825.0	-37.17	
826.0	-37.56	
827.0	-34.58	
828.0	-35.05	
829.0	-37.09	
830.0	-38.31	
831.0	-38.42	
832.0	-38.8	
833.0	-38.36	
834.0	-39.4	
835.0	-35.46	
836.0	-37.53	
837.0	-36.85	
838.0	-36.03	
839.0	-36.47	
840.0	-36.07	
841.0	-36.49	
842.0	-35.22	
843.0	-36.39	
844.0	-34.77	
845.0	-40.21	
846.0	-36.61	
847.0	-39.27	
848.0	-39.36	
849.0	-37.26	
850.0	-34.73	
851.0	-36.52	
852.0	-37.53	
853.0	-39.87	
854.0	-36.44	
855.0	-35.36	
856.0	-34.82	
857.0	-36.69	
858.0	-36.19	
859.0	-37.14	
860.0	-40.32	
861.0	-38.05	
862.0	-37.07	
863.0	-37.73	
864.0	-37.25	
865.0	-37.94	
866.0	-32.96	
867.0	-37.93	
868.0	-35.12	
869.0	-37.32	
870.0	-36.98	
871.0	-34.48	
872.0	-35.13	
873.0	-34.92	
874.0	-39.36	
875.0	-38.07	
876.0	-36.56	
877.0	-38.03	
878.0	-37.46	
879.0	-34.63	
880.0	-32.82	
881.0	-35.55	
882.0	-35.13	
883.0	-37.82	
884.0	-38.14	
885.0	-36.78	
886.0	-35.72	
887.0	-35.0	
888.0	-38.35	
889.0	-37.29	
890.0	-38.77	
891.0	-35.8	
892.0	-33.46	
893.0	-35.22	
894.0	-36.27	
895.0	-37.2	
896.0	-35.62	
897.0	-35.81	
898.0	-39.55	
899.0	-35.35	
900.0	-37.26	
901.0	-36.52	
902.0	-34.92	
903.0	-37.7	
904.0	-33.4	
905.0	-36.9	
906.0	-37.92	
907.0	-34.91	
908.0	-35.44	
909.0	-38.2	
910.0	-33.88	
911.0	-34.7	
912.0	-37.09	
913.0	-34.97	
914.0	-37.12	
915.0	-36.5	
916.0	-37.46	
917.0	-34.84	
918.0	-36.69	
919.0	-35.78	
920.0	-35.04	
921.0	-36.35	
922.0	-38.58	
923.0	-37.87	
924.0	-36.44	
925.0	-33.83	
926.0	-37.65	
927.0	-38.5	
928.0	-37.08	
929.0	-34.79	
930.0	-34.39	
931.0	-36.85	
932.0	-34.48	
933.0	-35.8	
934.0	-33.31	
935.0	-36.04	
936.0	-36.71	
937.0	-38.26	
938.0	-33.06	
939.0	-36.37	
940.0	-37.21	
941.0	-41.15	
942.0	-36.7	
943.0	-37.99	
944.0	-35.2	
945.0	-35.74	
946.0	-34.57	
947.0	-37.66	
948.0	-36.55	
949.0	-37.32	
950.0	-34.69	
951.0	-38.35	
952.0	-35.49	
953.0	-35.54	
954.0	-36.7	
955.0	-37.12	
956.0	-35.98	
957.0	-35.93	
958.0	-34.08	
959.0	-36.8	
960.0	-38.51	
961.0	-35.59	
962.0	-39.17	
963.0	-34.89	
964.0	-35.83	
965.0	-36.77	
966.0	-37.82	
967.0	-36.39	
968.0	-34.03	
969.0	-34.45	
970.0	-36.57	
971.0	-35.46	
972.0	-40.07	
973.0	-35.95	
974.0	-34.9	
975.0	-36.87	
976.0	-39.36	
977.0	-35.08	
978.0	-36.14	
979.0	-37.19	
980.0	-38.34	
981.0	-35.89	
982.0	-36.86	
983.0	-34.84	
984.0	-37.29	
985.0	-36.7	
986.0	-34.95	
987.0	-37.09	
988.0	-35.84	
989.0	-39.02	
990.0	-36.95	
991.0	-34.75	
992.0	-35.52	
993.0	-36.65	
994.0	-37.55	
995.0	-36.75	
996.0	-36.86	
997.0	-38.48	
998.0	-36.22	
999.0	-34.02	
1000.0	-35.38	
1001.0	-37.64	
1002.0	-38.57	
1003.0	-34.46	
1004.0	-32.2	
1005.0	-38.28	
1006.0	-35.46	
1007.0	-36.8	
1008.0	-36.81	
1009.0	-34.75	
1010.0	-36.9	
1011.0	-37.29	
1012.0	-38.19	
1013.0	-33.99	
1014.0	-37.49	
1015.0	-34.64	
1016.0	-36.18	
1017.0	-38.34	
1018.0	-36.16	
1019.0	-35.73	
1020.0	-36.72	
1021.0	-37.6	
1022.0	-38.22	
1023.0	-35.38	
1024.0	-39.08	
1025.0	-38.3	
1026.0	-36.72	
1027.0	-37.35	
1028.0	-37.81	
1029.0	-39.14	
1030.0	-34.62	
1031.0	-35.41	
1032.0	-37.27	
1033.0	-37.53	
1034.0	-37.81	
1035.0	-37.69	
1036.0	-35.38	
1037.0	-37.67	
1038.0	-33.98	
1039.0	-36.96	
1040.0	-37.01	
1041.0	-38.42	
1042.0	-35.55	
1043.0	-31.62	
1044.0	-36.2	
1045.0	-34.37	
1046.0	-38.68	
1047.0	-36.3	
1048.0	-34.11	
1049.0	-37.49	
1050.0	-35.59	
1051.0	-36.51	
1052.0	-38.49	
1053.0	-35.42	
1054.0	-34.35	
1055.0	-40.16	
1056.0	-34.43	
1057.0	-37.64	
1058.0	-37.29	
1059.0	-34.8	
1060.0	-38.86	
1061.0	-36.57	
1062.0	-36.22	
1063.0	-37.45	
1064.0	-39.28	
1065.0	-38.29	
1066.0	-37.24	
1067.0	-37.62	
1068.0	-37.58	
1069.0	-35.4	
1070.0	-35.59	
1071.0	-39.16	
1072.0	-37.0	
1073.0	-35.3	
1074.0	-37.67	
1075.0	-34.84	
1076.0	-36.29	
1077.0	-39.86	
1078.0	-40.44	
1079.0	-37.31	
1080.0	-36.98	
1081.0	-33.82	
1082.0	-36.95	
1083.0	-36.58	
1084.0	-36.69	
1085.0	-39.61	
1086.0	-35.81	
1087.0	-34.98	
1088.0	-35.57	
1089.0	-37.89	
1090.0	-36.54	
1091.0	-37.07	
1092.0	-37.14	
1093.0	-40.37	
1094.0	-37.08	
1095.0	-35.43	
1096.0	-33.38	
1097.0	-38.56	
1098.0	-35.76	
1099.0	-36.5	
1100.0	-36.16	
1101.0	-37.37	
1102.0	-39.75	
1103.0	-35.38	
1104.0	-35.76	
1105.0	-37.52	
1106.0	-37.17	
1107.0	-35.79	
1108.0	-35.26	
1109.0	-38.51	
1110.0	-35.83	
1111.0	-38.22	
1112.0	-34.7	
1113.0	-39.09	
1114.0	-39.08	
1115.0	-35.6	
1116.0	-38.83	
1117.0	-34.88	
1118.0	-36.64	
1119.0	-37.29	
1120.0	-35.2	
1121.0	-38.34	
1122.0	-34.81	
1123.0	-33.9	
1124.0	-37.75	
1125.0	-33.81	
1126.0	-35.78	
1127.0	-37.73	
1128.0	-35.19	
1129.0	-39.28	
1130.0	-37.5	
1131.0	-34.47	
1132.0	-34.16	
1133.0	-34.3	
1134.0	-33.26	
1135.0	-35.41	
1136.0	-36.92	
1137.0	-35.05	
1138.0	-35.07	
1139.0	-35.83	
1140.0	-34.67	
1141.0	-34.64	
1142.0	-34.89	
1143.0	-38.69	
1144.0	-35.17	
1145.0	-36.5	
1146.0	-35.49	
1147.0	-32.55	
1148.0	-37.0	
1149.0	-39.09	
1150.0	-38.8	
1151.0	-36.95	
1152.0	-38.45	
1153.0	-37.25	
1154.0	-35.46	
1155.0	-37.09	
1156.0	-38.39	
1157.0	-37.0	
1158.0	-39.49	
1159.0	-38.43	
1160.0	-35.99	
1161.0	-37.13	
1162.0	-35.12	
1163.0	-37.28	
1164.0	-35.82	
1165.0	-38.1	
1166.0	-35.21	
1167.0	-39.63	
1168.0	-36.29	
1169.0	-41.6	
1170.0	-33.32	
1171.0	-37.3	
1172.0	-37.4	
1173.0	-35.21	
1174.0	-35.69	
1175.0	-34.97	
1176.0	-35.68	
1177.0	-37.66	
1178.0	-37.28	
1179.0	-36.58	
1180.0	-36.54	
1181.0	-37.01	
1182.0	-35.72	
1183.0	-36.26	
1184.0	-37.5	
1185.0	-37.65	
1186.0	-37.84	
1187.0	-39.33	
1188.0	-34.9	
1189.0	-37.04	
1190.0	-36.91	
1191.0	-40.74	
1192.0	-39.04	
1193.0	-37.29	
1194.0	-33.27	
1195.0	-40.38	
1196.0	-37.6	
1197.0	-35.57	
1198.0	-39.89	
1199.0	-34.16	
1200.0	-39.09	
1201.0	-37.12	
1202.0	-35.97	
1203.0	-36.93	
1204.0	-35.76	
1205.0	-37.32	
1206.0	-36.83	
1207.0	-36.63	
1208.0	-32.76	
1209.0	-36.24	
1210.0	-38.26	
1211.0	-35.63	
1212.0	-35.39	
1213.0	-34.72	
1214.0	-36.47	
1215.0	-36.45	
1216.0	-35.06	
1217.0	-37.67	
1218.0	-35.38	
1219.0	-37.97	
1220.0	-31.04	
1221.0	-34.64	
1222.0	-36.73	
1223.0	-32.97	
1224.0	-36.03	
1225.0	-38.1	
1226.0	-39.42	
1227.0	-36.01	
1228.0	-37.81	
1229.0	-41.98	
1230.0	-39.3	
1231.0	-36.78	
1232.0	-38.64	
1233.0	-36.06	
1234.0	-36.2	
1235.0	-38.09	
1236.0	-38.51	
1237.0	-36.51	
1238.0	-36.1	
1239.0	-36.98	
1240.0	-36.21	
1241.0	-36.26	
1242.0	-34.23	
1243.0	-39.17	
1244.0	-34.25	
