# Duckhole Lake Temperature Reconstruction, Tasmania, Australia
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-DuckholeLake.Saunders.2013.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-DuckholeLake.Saunders.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/20452
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: lake sediment
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Duckhole Lake Temperature Reconstruction, Tasmania, Australia
#------------------
# Investigators
#     Investigators: Saunders, KM; Grosjean, M; Hodgson, DA
#------------------
# Description_Notes_and_Keywords
#     Description: The relationship between total chlorin and temperature is NEGATIVE. Note that figure 4 in the study by Saunders et al (2013) is incorrectly labelled. The y axes for R_650;700 should be inverted and the correlation is negative (not positive as originally published).  An erratum is in preparation.
#------------------
# Publication
#     Authors: Saunders, K.;Grosjean, M.;Hodgson, D.
#     Published_Date_or_Year: 2013
#     Published_Title: A 950 yr temperature reconstruction from Duckhole Lake, southern Tasmania, Australia
#     Journal_Name: The Holocene
#     Volume: 23
#     Edition: 
#     Issue: 6
#     Pages: 771-783
#     Report: 
#     DOI: 10.1177/0959683612470176
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Saunders, K.;Grosjean, M.;Hodgson, D.
#     Published_Date_or_Year: 2016
#     Published_Title: Erratum: A 950 yr temperature reconstruction from Duckhole Lake, southern Tasmania, Australia
#     Journal_Name: The Holocene
#     Volume: 26
#     Edition: 
#     Issue: 5
#     Pages: 830
#     Report: 
#     DOI: 10.1177/0959683616640987
#     Online_Resource: 
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Duckhole Lake
#     Location: 
#     Country: 
#     Northernmost_Latitude: -43.3646
#     Southernmost_Latitude: -43.3646
#     Easternmost_Longitude: 146.8749
#     Westernmost_Longitude: 146.8749
#     Elevation: 150
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: -51.32076
#     Most_Recent_Year: 809.6464
#     Time_Unit: BP
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , lake sediment, ,,N,   
##BSi	biogenic silica content, Sediment, ,percent, , lake sediment, biogenic silica, wet chemical extration; alkalkine leaching; inductively coupled plasma optical emission spectrometry, N,  ; paleoData_variableName changed - was originally BiSi___; paleoData_units changed - was originally %;  
##age	Years before present (1950) BP, ,,BP, , lake sediment, ,,N,   
##C	total carbon, dried sediment, ,percent, , lake sediment, ,Macro Vario elemental analyzer, N,  ; paleoData_variableName changed - was originally TC___; paleoData_units changed - was originally %;  
##waterContent	water content, wet and dried sediment, ,percent, , lake sediment, ,,N,  ; paleoData_variableName changed - was originally WaterContent___; paleoData_units changed - was originally %;  
##N	total nitrogen, dried sediment, ,percent, , lake sediment, ,Macro Vario elemental analyzer, N,  ; paleoData_variableName changed - was originally TN___; paleoData_units changed - was originally %;  
##RABD660_670	relative absorption band depth from 660 to 670 nm, sediment core, ,NA, 1 2 3 4 5 6 7 8 9 10 11 12, lake sediment, Concentration of chlorophyll a and its derivatives, Gretag-Spectrolino, N,  ; paleoData_variableName changed - was originally Trough (R660;670) (Total chlorin1); paleoData_variableName changed - was originally RABD660_670;  
##depth	depth, ,,mm, , lake sediment, ,,N,   
##R660_670	Ratio between reflectance at 660 and 670 nm wavelength, sediment core, ,,, lake sediment, degree of diagenesis, Gretag-Spectrolino, N,  ; paleoData_variableName changed - was originally R660_670_degreeOfDiagensis_; paleoData_variableName changed - was originally R660_670; paleoData_variableName changed - was originally R660_670;  
##R570_630	Ratio between reflectance at 570 and 630 nm wavelength, sediment core, ,,, lake sediment, lithogenic content (mica; illite; chlorite), Gretag-Spectrolino, N,  ; paleoData_variableName changed - was originally R570_630_LithogenicContent_; paleoData_variableName changed - was originally R570_630; paleoData_variableName changed - was originally R570_630;  
##R650_700	Trough area between 650 and 700 nm wavelength, sediment core, ,NA, 1 2 3 4 5 6 7 8 9 10 11 12, lake sediment, Concentration of chlorophyll a and its derivatives, Gretag-Spectrolino, N,  ; paleoData_variableName changed - was originally Trough (R650;700) (Total chlorin1); climateInterpretation_seasonality changed - was originally annual;  
##C_N	carbon to nitrogen ratio, dried sediment, ,NA, , lake sediment, Source of organic matter (aquatic vs. terrestrial). Calculated by the ratio between TC and TN, Macro Vario elemental analyzer, N,  ; paleoData_variableName changed - was originally CN; paleoData_units changed - was originally ratio; paleoData_variableName changed - was originally C_N; paleoData_variableName changed - was originally C_N;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           BSi            age            C              waterContent   N              RABD660_670    depth          R660_670       R570_630       R650_700       C_N	
2001.3208	1.37545	-51.32076	23.7759	74.7694	0.784117	0.17358	0.4	0.958863	0.783377	523.625	30.3219	
1998.1251	1.29137	-48.12505	23.1974	73.8705	0.748114	0.15316	0.6	0.956876	0.748167	558.154	31.0078	
1995.3827	1.36976	-45.38269	22.6917	64.598	0.741476	0.16733	0.8	0.953047	0.731214	537.648	30.6034	
1993.1741	1.41091	-43.17414	21.1687	72.8959	0.717502	0.177	1.0	0.953661	0.722695	519.483	29.5034	
1991.4116	1.14674	-41.41162	20.2723	72.6383	0.682755	0.17133	1.2	0.96129	0.721188	537.976	29.6918	
1989.988	1.13983	-39.98801	20.054	71.5485	0.702677	0.1613	1.4	0.966221	0.736956	564.473	28.5395	
1988.7962	1.05954	-38.79621	19.7324	69.8034	0.675599	0.1407	1.6	0.956145	0.712334	615.439	29.2072	
1987.7291	1.17854	-37.7291	19.8389	71.0088	0.717951	0.15524	1.8	0.959866	0.713886	587.511	27.6327	
1986.6796	1.23191	-36.67956	19.7803	70.6174	0.677149	0.15154	2.0	0.958331	0.716085	594.396	29.2111	
1985.5405	1.21717	-35.54049	19.7963	71.1623	0.716915	0.14654	2.2	0.960548	0.726165	612.025	27.6132	
1984.215	1.03008	-34.21499	19.4141	70.8978	0.669834	0.14731	2.4	0.958619	0.716587	603.725	28.9835	
1982.695	1.02239	-32.69497	19.4545	70.6567	0.667268	0.15658	2.6	0.958015	0.719041	579.33	29.1555	
1981.0181	1.03967	-31.01808	19.3357	70.2275	0.692235	0.15849	2.8	0.958971	0.721689	572.892	27.9323	
1979.2224	1.10321	-29.22239	19.6475	70.5803	0.657141	0.15815	3.0	0.962164	0.713949	569.957	29.8984	
1977.3459	1.24239	-27.34591	19.3653	70.78	0.663527	0.15843	3.2	0.960111	0.713361	571.15	29.1854	
1975.4267	1.33376	-25.42668	19.3006	70.8333	0.658647	0.1591	3.4	0.960672	0.71715	572.311	29.3034	
1973.5028	1.04668	-23.50275	18.867	70.8128	0.663796	0.16032	3.6	0.963207	0.714227	565.204	28.4229	
1971.6121	1.103	-21.61213	19.2247	70.6975	0.688438	0.1544	3.8	0.956774	0.711245	586.916	27.9251	
1969.7894	1.09501	-19.78941	19.2523	70.4425	0.675676	0.14936	4.0	0.957937	0.713415	604.931	28.4934	
1968.0626	1.20433	-18.0626	19.3032	70.4634	0.703983	0.14833	4.2	0.959261	0.707799	607.777	27.42	
1966.4589	1.34552	-16.45893	19.0327	70.5923	0.663895	0.14725	4.4	0.95771	0.707878	611.741	28.6683	
1965.0056	1.37689	-15.00563	19.6259	70.9485	0.685821	0.14688	4.6	0.960422	0.711403	617.479	28.6167	
1963.7297	1.08824	-13.72973	19.8775	70.4566	0.660207	0.14995	4.8	0.957804	0.708598	601.787	30.108	
1962.6327	1.05744	-12.63267	19.3548	70.7028	0.637387	0.14947	5.0	0.955412	0.704966	605.006	30.3658	
1961.6662	1.11607	-11.66622	19.3843	70.8019	0.684881	0.14864	5.2	0.958417	0.713637	613.023	28.3032	
1960.7765	1.12365	-10.77646	19.34	70.759	0.660213	0.14648	5.4	0.958228	0.706248	612.144	29.2935	
1959.9094	1.37761	-9.909437	19.0875	70.7865	0.637183	0.14505	5.6	0.958675	0.707016	622.799	29.9561	
1959.0115	1.61163	-9.011464	18.4898	70.127	0.608356	0.1464	5.8	0.95797	0.7071	617.062	30.393	
1958.0576	1.32324	-8.057577	18.2164	69.9744	0.532032	0.14552	6.0	0.962407	0.713338	619.208	34.2393	
1957.0786	1.28327	-7.078623	17.6286	69.3821	0.619708	0.13842	6.2	0.960459	0.718254	640.951	28.4467	
1956.1119	1.18933	-6.111861	17.4766	68.7464	0.55352	0.13495	6.4	0.958662	0.717598	650.443	31.5735	
1955.1946	1.05955	-5.194552	17.479	68.3878	0.566182	0.13272	6.6	0.956269	0.713992	664.986	30.8716	
1954.3638	1.08535	-4.363786	17.2354	68.5661	0.531459	0.12997	6.8	0.958504	0.715674	678.607	32.4303	
1953.6365	1.1697	-3.636494	16.6716	68.7311	0.556935	0.1332	7.0	0.959356	0.723187	661.931	29.9345	
1952.9904	0.980807	-2.990443	16.7925	68.2683	0.535316	0.13194	7.2	0.959082	0.720983	659.652	31.3693	
1952.3989	0.970116	-2.3989	17.8096	67.8176	0.559972	0.13359	7.4	0.958171	0.725293	657.968	31.8045	
1951.8351	0.952601	-1.835136	17.6334	67.6355	0.645284	0.13052	7.6	0.960476	0.726887	668.489	27.3266	
1951.2725	1.00641	-1.27249	17.5502	68.055	0.594733	0.13143	7.8	0.963537	0.726849	665.181	29.5094	
1950.6932	1.13373	-0.6932419	17.5077	68.5552	0.598108	0.13244	8.0	0.963478	0.727714	658.371	29.2717	
1950.097	1.24463	-0.0970195	17.6261	68.5303	0.645603	0.13616	8.2	0.968094	0.729291	643.589	27.3017	
1949.4854	1.11932	0.5145537	17.3207	68.39	0.620034	0.13137	8.4	0.96398	0.726926	659.475	27.9351	
1948.8601	0.851646	1.139854	16.1506	68.7843	0.540424	0.13436	8.6	0.964027	0.732997	650.399	29.8851	
1948.2227	0.829719	1.77726	16.1673	67.9119	0.569794	0.1296	8.8	0.964096	0.729796	664.064	28.374	
1947.5749	0.87609	2.425146	16.2204	67.3659	0.557037	0.12984	9.0	0.958184	0.724867	665.629	29.1191	
1946.9181	0.940465	3.081891	16.5879	67.297	0.569583	0.12518	9.2	0.957682	0.721341	693.717	29.1229	
1946.2541	1.04768	3.745871	16.3503	67.3639	0.55356	0.12482	9.4	0.958956	0.719545	698.963	29.5367	
1945.5845	0.854901	4.415462	16.9025	67.6309	0.575261	0.12606	9.6	0.95721	0.719017	693.345	29.3823	
1944.911	0.816583	5.089047	17.3434	67.5195	0.573228	0.13135	9.8	0.957964	0.721953	667.669	30.2556	
1944.2345	0.864263	5.765537	18.0942	68.0235	0.604183	0.12869	10.0	0.958393	0.726598	676.953	29.9482	
1943.5551	1.01925	6.444878	18.4214	67.6042	0.63827	0.122	10.2	0.957984	0.727138	706.921	28.8614	
