# Ifaty reef and Tulear Reef mean annual oxygen isotope records, 1660-1994
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Ifaty1.Zinke.2014.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Ifaty1.Zinke.2014.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/16438
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Ifaty reef and Tulear Reef mean annual oxygen isotope records, 1660-1994
#------------------
# Investigators
#     Investigators: Zinke
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Zinke, J.;Loveday, B. R.;Reason, C. J. C.;Dullo, W.-C.;Kroon, D.
#     Published_Date_or_Year: 2014
#     Published_Title: Madagascar corals track sea surface temperature variability in the Agulhas Current core region over the past 334 years
#     Journal_Name: Scientific Reprots
#     Volume: 4
#     Edition: 
#     Issue: 
#     Pages: 4393
#     Report: 
#     DOI: 10.1038/srep04393
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Ifaty
#     Location: 
#     Country: 
#     Northernmost_Latitude: -23.15
#     Southernmost_Latitude: -23.15
#     Easternmost_Longitude: 43.58
#     Westernmost_Longitude: 43.58
#     Elevation: -1.1
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1882.0
#     Most_Recent_Year: 1994.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,NaN
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##d18O	,,,permil, 3 4 5 6 7 8 9 10 11 12 13 14, coral, ,,, ; climateInterpretation_seasonality changed - was originally 3 4 5 6 7 8 9 10 11 12 13 14;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1882.0	-4.477	
1883.0	-4.221	
1884.0	-4.426	
1885.0	-4.488	
1886.0	-4.421	
1887.0	-4.47	
1888.0	-4.567	
1889.0	-4.467	
1890.0	-4.656	
1891.0	-4.534	
1892.0	-4.739	
1893.0	-4.489	
1894.0	-4.516	
1895.0	-4.325	
1896.0	-4.391	
1897.0	-4.551	
1898.0	-4.407	
1899.0	-4.415	
1900.0	-4.501	
1901.0	-4.513	
1902.0	-4.388	
1903.0	-4.34	
1904.0	-4.378	
1905.0	-4.323	
1906.0	-4.608	
1907.0	-4.334	
1908.0	-4.426	
1909.0	-4.367	
1910.0	-4.321	
1911.0	-4.466	
1912.0	-4.439	
1913.0	-4.375	
1914.0	-4.603	
1915.0	-4.181	
1916.0	-4.286	
1917.0	-4.325	
1918.0	-4.424	
1919.0	-4.375	
1920.0	-4.28	
1921.0	-4.551	
1922.0	-4.363	
1923.0	-4.419	
1924.0	-4.373	
1925.0	-4.567	
1926.0	-4.432	
1927.0	-4.607	
1928.0	-4.353	
1929.0	-4.428	
1930.0	-4.366	
1931.0	-4.427	
1932.0	-4.423	
1933.0	-4.306	
1934.0	-4.256	
1935.0	-4.333	
1936.0	-4.611	
1937.0	-4.585	
1938.0	-4.506	
1939.0	-4.497	
1940.0	-4.689	
1941.0	-4.588	
1942.0	-4.458	
1943.0	-4.76	
1944.0	-4.639	
1945.0	-4.343	
1946.0	-4.433	
1947.0	-4.368	
1948.0	-4.608	
1949.0	-4.6415	
1950.0	-4.675	
1951.0	-4.477	
1952.0	-4.456	
1953.0	-4.607	
1954.0	-4.214	
1955.0	-4.592	
1956.0	-3.984	
1957.0	-4.466	
1958.0	-4.675	
1959.0	-4.625	
1960.0	-4.48	
1961.0	-4.407	
1962.0	-4.516	
1963.0	-4.676	
1964.0	-4.555	
1965.0	-4.479	
1966.0	-4.464	
1967.0	-4.452	
1968.0	-4.378	
1969.0	-4.385	
1970.0	-4.393	
1971.0	-4.693	
1972.0	-4.719	
1973.0	-4.746	
1974.0	-4.491	
1975.0	-4.215	
1976.0	-4.164	
1977.0	-4.483	
1978.0	-4.667	
1979.0	-4.61	
1980.0	-4.938	
1981.0	-4.431	
1982.0	-4.738	
1983.0	-4.633	
1984.0	-4.458	
1985.0	-4.76	
1986.0	-4.725	
1987.0	-4.727	
1988.0	-4.676	
1989.0	-4.695	
1990.0	-4.641	
1991.0	-4.769	
1992.0	-4.783	
1993.0	-4.702	
1994.0	-4.793	
